source	key	candidate	revision	digest	census	licence_screen	revision_screen	fern_screen	disposition	record
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ad578a04ec306c3d73d477edad1e1e24d51d1240df1488e7d649dcb3c69b1766	3	failed: aggregation grant admitted; publisher grant unproven (document licence: Groupe PSA Licence); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:35
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/groupe-psa.io/main/3.19.2/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	8f20a2626397fa52150bd668cba77cbbc842a57bccd09359edff3394f028d3cb	3	pass	pass	pass	witness-found	witness-search-jentic/records.tsv:36
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ad578a04ec306c3d73d477edad1e1e24d51d1240df1488e7d649dcb3c69b1766	3	failed: aggregation grant admitted; publisher grant unproven (document licence: Groupe PSA Licence); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:37
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/groupe-psa.io/main/3.19.2/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	8f20a2626397fa52150bd668cba77cbbc842a57bccd09359edff3394f028d3cb	3	pass	pass	pass	byte-identical to CORPUS row 150, sha256 8f20a2626397fa52150bd668cba77cbbc842a57bccd09359edff3394f028d3cb	witness-search-jentic/records.tsv:38
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/groupe-psa.io/main/3.19.2/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ad578a04ec306c3d73d477edad1e1e24d51d1240df1488e7d649dcb3c69b1766	3	failed: aggregation grant admitted; publisher grant unproven (document licence: Groupe PSA Licence); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:39
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	84fcb3ada8922a0a9c2ffe8efa6a93e7c35998ccda9db5d0f42fd340a8b1a936	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:40
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a0f7d0ded3d88daa940ed8b6e8fd1534c9f2c12752457e7d5b71f4c5f0d3f2b0	3	pass	pass	failed: exit 0 but empty SDK (12-byte reference, no types)	rejected	witness-search-jentic/records.tsv:41
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	84fcb3ada8922a0a9c2ffe8efa6a93e7c35998ccda9db5d0f42fd340a8b1a936	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:42
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pagerduty.com/pagerduty-api/2.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a0f7d0ded3d88daa940ed8b6e8fd1534c9f2c12752457e7d5b71f4c5f0d3f2b0	3	pass	pass	failed: exit 0 but empty SDK (12-byte reference, no types)	rejected	witness-search-jentic/records.tsv:43
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pagerduty.com/pagerduty-api/2.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	84fcb3ada8922a0a9c2ffe8efa6a93e7c35998ccda9db5d0f42fd340a8b1a936	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:44
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pandadoc.com/main/7.18.1/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	c5c97a55b98276485462bef027969f3eb00cdd67f7994ed4572b8a5ecf8cd44e	1	failed: aggregation grant admitted; publisher grant unproven (document licence: MIT); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:45
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pandadoc.com/main/7.18.1/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	c5c97a55b98276485462bef027969f3eb00cdd67f7994ed4572b8a5ecf8cd44e	1	failed: aggregation grant admitted; publisher grant unproven (document licence: MIT); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:46
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pandadoc.com/main/7.18.1/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	c5c97a55b98276485462bef027969f3eb00cdd67f7994ed4572b8a5ecf8cd44e	1	failed: aggregation grant admitted; publisher grant unproven (document licence: MIT); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:47
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pandadoc.com/main/7.18.1/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	c5c97a55b98276485462bef027969f3eb00cdd67f7994ed4572b8a5ecf8cd44e	1	failed: aggregation grant admitted; publisher grant unproven (document licence: MIT); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:48
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/pandadoc.com/main/7.18.1/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	c5c97a55b98276485462bef027969f3eb00cdd67f7994ed4572b8a5ecf8cd44e	1	failed: aggregation grant admitted; publisher grant unproven (document licence: MIT); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:49
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/wildapricot.com/main/9.6.1/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	e31c66192f2f17b8470f8bbbfd90a753a1b9d98d866b3094f950af2b9d6cfa16	4	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:50
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/wildapricot.com/main/9.6.1/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f67afed7a59d85af341dcee68e7cfc96703d33d8eed88241a483a0fe7e266245	4	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:51
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/wildapricot.com/main/9.6.1/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	e31c66192f2f17b8470f8bbbfd90a753a1b9d98d866b3094f950af2b9d6cfa16	4	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:52
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/wildapricot.com/main/9.6.1/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f67afed7a59d85af341dcee68e7cfc96703d33d8eed88241a483a0fe7e266245	4	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:53
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/wildapricot.com/main/9.6.1/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	e31c66192f2f17b8470f8bbbfd90a753a1b9d98d866b3094f950af2b9d6cfa16	4	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:54
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cffb1099324cf988418c58876f9bc69a0fb84e887923d771e61cb5a5c9895a6d	1	pass	pass	pass	rejected	witness-search-jentic/records.tsv:55
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/zulip.com/zulip/1.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	e7f6eb40cfb673e64fd5119e37697e67e62e8970b92832eb13a4ecb3185195cf	1	pass	pass	pass	rejected	witness-search-jentic/records.tsv:56
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cffb1099324cf988418c58876f9bc69a0fb84e887923d771e61cb5a5c9895a6d	1	pass	pass	pass	rejected	witness-search-jentic/records.tsv:57
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/zulip.com/zulip/1.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	e7f6eb40cfb673e64fd5119e37697e67e62e8970b92832eb13a4ecb3185195cf	1	pass	pass	pass	rejected	witness-search-jentic/records.tsv:58
jentic	annotated-ref-target-composed	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/zulip.com/zulip/1.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cffb1099324cf988418c58876f9bc69a0fb84e887923d771e61cb5a5c9895a6d	1	pass	pass	pass	rejected	witness-search-jentic/records.tsv:59
vendor-portals	annotated-ref-target-composed	https://raw.githubusercontent.com/zulip/zulip/6a82f40579f8adb9149aa0b04ff795c397baae73/zerver/openapi/zulip.yaml	6a82f40579f8adb9149aa0b04ff795c397baae73	486c52ec40e74e3f1bfc78534b726db9bcb3f1cf8f6fc3df4981733708fddd10	1	pass	pass	pass	pending-registration	witness-search-vendor-portals/records.tsv:20
apis.guru	annotated-ref-target-oneof	https://api.apis.guru/v2/specs/pandascore.co/2.23.1/openapi.yaml	no-immutable-ref: served catalogue version URL is mutable; pinned YAML fallback recorded separately	c897eef05f5948bf9329516408143580ab063b288c646b86fc5338a29b050d50	4	failed: no document grant and no publisher grant evidenced (document licence: none)	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-apis.guru/records.tsv:8
vendor-portals	annotated-ref-target-oneof	https://api.pandascore.co/openapi.json	no-immutable-ref: https://api.pandascore.co/openapi.json is a mutable live endpoint	1d03b8704499388a9acac597a517cef324a89bf209b93f3ed16c893947e557cc	11	failed: no evidenced publisher redistribution grant; info.license absent in measured response (document licence: none)	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-vendor-portals/records.tsv:21
apis.guru	annotated-ref-target-oneof	https://raw.githubusercontent.com/APIs-guru/openapi-directory/f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49/APIs/pandascore.co/2.23.1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c897eef05f5948bf9329516408143580ab063b288c646b86fc5338a29b050d50	4	failed: no document grant and no publisher grant evidenced (document licence: none)	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-apis.guru/records.tsv:9
vendor-portals	annotated-ref-target-oneof	https://raw.githubusercontent.com/box/box-openapi/933ec4c5d9f4dbdaaa823efa3a083cf177aecbde/openapi.json	933ec4c5d9f4dbdaaa823efa3a083cf177aecbde	0f8794edec1caf44761777f791b36388ec997f4220233a1a0166712e0d3b0a06	9	pass	pass	not-run: key closed by found witness zulip/zulip:zerver/openapi/zulip.yaml	not-owed	witness-search-vendor-portals/records.tsv:22
vendor-portals	annotated-ref-target-oneof	https://raw.githubusercontent.com/box/box-openapi/933ec4c5d9f4dbdaaa823efa3a083cf177aecbde/openapi/openapi-v2025.0.json	933ec4c5d9f4dbdaaa823efa3a083cf177aecbde	9f37dde8f412d11a880414238129f9642ad18d4f0247aa46fe96ec1f8995c6eb	3	pass	pass	not-run: key closed by found witness zulip/zulip:zerver/openapi/zulip.yaml	not-owed	witness-search-vendor-portals/records.tsv:23
vendor-portals	annotated-ref-target-oneof	https://raw.githubusercontent.com/box/box-openapi/933ec4c5d9f4dbdaaa823efa3a083cf177aecbde/openapi/openapi.json	933ec4c5d9f4dbdaaa823efa3a083cf177aecbde	0f8794edec1caf44761777f791b36388ec997f4220233a1a0166712e0d3b0a06	9	pass	pass	not-run: key closed by found witness zulip/zulip:zerver/openapi/zulip.yaml	not-owed	witness-search-vendor-portals/records.tsv:24
jentic	annotated-ref-target-oneof	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/box.com/main/2024.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	45a13f61a9904a6eeca7f56ade1263e9fd85050c788887d2a59631884ee5bdb5	9	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:60
jentic	annotated-ref-target-oneof	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/box.com/main/2024.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	45a13f61a9904a6eeca7f56ade1263e9fd85050c788887d2a59631884ee5bdb5	9	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:61
jentic	annotated-ref-target-oneof	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/box.com/main/2024.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	45a13f61a9904a6eeca7f56ade1263e9fd85050c788887d2a59631884ee5bdb5	9	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:62
jentic	annotated-ref-target-oneof	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/box.com/main/2024.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	45a13f61a9904a6eeca7f56ade1263e9fd85050c788887d2a59631884ee5bdb5	9	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:63
jentic	annotated-ref-target-oneof	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/box.com/main/2024.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	45a13f61a9904a6eeca7f56ade1263e9fd85050c788887d2a59631884ee5bdb5	9	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:64
jentic	annotated-ref-target-oneof	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/openai.com/main/2.3.0/meta/import/input-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f444857685119ca6ca7daedf1cd691cc7f07a54d996fd2dc0b8de063b05c1fa6	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:65
jentic	annotated-ref-target-oneof	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/openai.com/main/2.3.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f444857685119ca6ca7daedf1cd691cc7f07a54d996fd2dc0b8de063b05c1fa6	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:66
